TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
1,0,0,66,0,0,4356,0,0,-63.84463833,-33.05104890,1302,67.94,66.00,4356.00,2,173.870,30230.7769,11475.4200,173.870,0.000,0.000,30230.777,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84456748,-33.05106100,1303,70.92,66.00,4356.00,2,175.420,30772.1764,11577.7200,175.420,0.000,0.000,30772.176,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84449663,-33.05107310,1304,68.89,66.00,4356.00,2,174.950,30607.5025,11546.7000,174.950,0.000,0.000,30607.502,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84442577,-33.05108519,1305,65.70,66.00,4356.00,2,177.000,31329.0000,11682.0000,177.000,0.000,0.000,31329.000,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84435492,-33.05109729,1306,68.75,66.00,4356.00,2,181.670,33003.9889,11990.2200,181.670,0.000,0.000,33003.989,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84428407,-33.05110939,1307,69.17,66.00,4356.00,2,179.560,32241.7936,11850.9600,179.560,0.000,0.000,32241.794,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84421322,-33.05112148,1308,64.42,66.00,4356.00,2,177.050,31346.7025,11685.3000,177.050,0.000,0.000,31346.702,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84414236,-33.05113358,1309,68.07,66.00,4356.00,2,178.440,31840.8336,11777.0400,178.440,0.000,0.000,31840.834,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84407151,-33.05114568,1310,69.03,66.00,4356.00,2,170.400,29036.1600,11246.4000,170.400,0.000,0.000,29036.160,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84400066,-33.05115777,1311,71.89,66.00,4356.00,2,172.910,29897.8681,11412.0600,172.910,0.000,0.000,29897.868,0.000,0.000,2.14,4.58,141.24,2.14,0.00,0.00,4.58,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84392981,-33.05116987,1312,70.41,66.00,4356.00,2,167.280,27982.5984,11040.4800,167.280,0.000,0.000,27982.598,0.000,0.000,2.14,4.58,141.24,2.14,0.00,0.00,4.58,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84385895,-33.05118197,1313,69.00,66.00,4356.00,2,170.020,28906.8004,11221.3200,170.020,0.000,0.000,28906.800,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84378810,-33.05119406,1314,70.22,66.00,4356.00,2,172.890,29890.9521,11410.7400,172.890,0.000,0.000,29890.952,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84371725,-33.05120616,1315,65.18,66.00,4356.00,2,162.870,26526.6369,10749.4200,162.870,0.000,0.000,26526.637,0.000,0.000,2.12,4.49,139.92,2.12,0.00,0.00,4.49,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84364640,-33.05121826,1316,69.48,66.00,4356.00,2,173.050,29946.3025,11421.3000,173.050,0.000,0.000,29946.303,0.000,0.000,2.12,4.49,139.92,2.12,0.00,0.00,4.49,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84357554,-33.05123035,1317,75.52,66.00,4356.00,2,171.260,29329.9876,11303.1600,171.260,0.000,0.000,29329.988,0.000,0.000,2.12,4.49,139.92,2.12,0.00,0.00,4.49,0.00,0.00
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84350469,-33.05124245,1318,69.64,66.00,4356.00,1,168.830,28503.5689,11142.7800,-168.830,-168.830,-168.830,-28503.569,-28503.569,-28503.569,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84343384,-33.05125455,1319,68.67,66.00,4356.00,1,163.950,26879.6025,10820.7000,-163.950,-163.950,-163.950,-26879.603,-26879.603,-26879.603,2.14,4.58,141.24,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84336299,-33.05126664,1320,70.81,66.00,4356.00,1,170.780,29165.8084,11271.4800,-170.780,-170.780,-170.780,-29165.808,-29165.808,-29165.808,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84329213,-33.05127874,1321,75.54,66.00,4356.00,1,164.190,26958.3561,10836.5400,-164.190,-164.190,-164.190,-26958.356,-26958.356,-26958.356,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84322128,-33.05129084,1322,69.92,66.00,4356.00,1,168.430,28368.6649,11116.3800,-168.430,-168.430,-168.430,-28368.665,-28368.665,-28368.665,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84315043,-33.05130293,1323,69.92,66.00,4356.00,1,168.450,28375.4025,11117.7000,-168.450,-168.450,-168.450,-28375.403,-28375.403,-28375.403,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84307958,-33.05131503,1324,74.01,66.00,4356.00,1,159.860,25555.2196,10550.7600,-159.860,-159.860,-159.860,-25555.220,-25555.220,-25555.220,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84300872,-33.05132712,1325,72.21,66.00,4356.00,1,162.000,26244.0000,10692.0000,-162.000,-162.000,-162.000,-26244.000,-26244.000,-26244.000,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84293787,-33.05133922,1326,71.41,66.00,4356.00,1,168.950,28544.1025,11150.7000,-168.950,-168.950,-168.950,-28544.103,-28544.103,-28544.103,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84286702,-33.05135132,1327,71.58,66.00,4356.00,1,167.920,28197.1264,11082.7200,-167.920,-167.920,-167.920,-28197.126,-28197.126,-28197.126,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84279617,-33.05136341,1328,73.33,66.00,4356.00,1,166.940,27868.9636,11018.0400,-166.940,-166.940,-166.940,-27868.964,-27868.964,-27868.964,2.11,4.45,139.26,-2.11,-2.11,-2.11,-4.45,-4.45,-4.45
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84272531,-33.05137551,1329,74.94,66.00,4356.00,1,173.880,30234.2544,11476.0800,-173.880,-173.880,-173.880,-30234.254,-30234.254,-30234.254,2.10,4.41,138.60,-2.10,-2.10,-2.10,-4.41,-4.41,-4.41
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84265446,-33.05138760,1330,79.31,66.00,4356.00,1,180.400,32544.1600,11906.4000,-180.400,-180.400,-180.400,-32544.160,-32544.160,-32544.160,2.10,4.41,138.60,-2.10,-2.10,-2.10,-4.41,-4.41,-4.41
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84258361,-33.05139970,1331,83.10,66.00,4356.00,1,172.920,29901.3264,11412.7200,-172.920,-172.920,-172.920,-29901.326,-29901.326,-29901.326,2.10,4.41,138.60,-2.10,-2.10,-2.10,-4.41,-4.41,-4.41
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84251275,-33.05141180,1332,77.32,66.00,4356.00,1,170.900,29206.8100,11279.4000,-170.900,-170.900,-170.900,-29206.810,-29206.810,-29206.810,2.11,4.45,139.26,-2.11,-2.11,-2.11,-4.45,-4.45,-4.45
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84244190,-33.05142389,1333,82.88,66.00,4356.00,1,168.760,28479.9376,11138.1600,-168.760,-168.760,-168.760,-28479.938,-28479.938,-28479.938,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84237105,-33.05143599,1334,77.57,66.00,4356.00,1,169.000,28561.0000,11154.0000,-169.000,-169.000,-169.000,-28561.000,-28561.000,-28561.000,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84230020,-33.05144808,1335,78.03,66.00,4356.00,1,172.480,29749.3504,11383.6800,-172.480,-172.480,-172.480,-29749.350,-29749.350,-29749.350,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84222934,-33.05146018,1336,78.00,66.00,4356.00,1,163.240,26647.2976,10773.8400,-163.240,-163.240,-163.240,-26647.298,-26647.298,-26647.298,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84215849,-33.05147227,1337,76.00,66.00,4356.00,1,164.710,27129.3841,10870.8600,-164.710,-164.710,-164.710,-27129.384,-27129.384,-27129.384,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84208764,-33.05148437,1338,83.44,66.00,4356.00,1,165.920,27529.4464,10950.7200,-165.920,-165.920,-165.920,-27529.446,-27529.446,-27529.446,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84201678,-33.05149647,1339,83.25,66.00,4356.00,1,168.270,28314.7929,11105.8200,-168.270,-168.270,-168.270,-28314.793,-28314.793,-28314.793,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84194593,-33.05150856,1340,77.54,66.00,4356.00,1,167.240,27969.2176,11037.8400,-167.240,-167.240,-167.240,-27969.218,-27969.218,-27969.218,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84187508,-33.05152066,1341,76.26,66.00,4356.00,1,169.160,28615.1056,11164.5600,-169.160,-169.160,-169.160,-28615.106,-28615.106,-28615.106,2.12,4.49,139.92,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
0,0,1,0,0,106,0,0,11236,-63.84866251,-33.05029964,1342,71.73,106.00,11236.00,4,175.320,30737.1024,18583.9200,0.000,0.000,175.320,0.000,0.000,30737.102,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84859166,-33.05031174,1343,80.13,106.00,11236.00,4,172.630,29801.1169,18298.7800,0.000,0.000,172.630,0.000,0.000,29801.117,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84852081,-33.05032384,1344,82.64,106.00,11236.00,4,172.750,29842.5625,18311.5000,0.000,0.000,172.750,0.000,0.000,29842.563,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84844995,-33.05033594,1345,79.58,106.00,11236.00,4,176.230,31057.0129,18680.3800,0.000,0.000,176.230,0.000,0.000,31057.013,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84837910,-33.05034803,1346,82.71,106.00,11236.00,4,176.330,31092.2689,18690.9800,0.000,0.000,176.330,0.000,0.000,31092.269,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84830825,-33.05036013,1347,80.95,106.00,11236.00,4,171.650,29463.7225,18194.9000,0.000,0.000,171.650,0.000,0.000,29463.723,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84823740,-33.05037223,1348,78.87,106.00,11236.00,4,170.310,29005.4961,18052.8600,0.000,0.000,170.310,0.000,0.000,29005.496,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84816655,-33.05038433,1349,77.02,106.00,11236.00,4,176.610,31191.0921,18720.6600,0.000,0.000,176.610,0.000,0.000,31191.092,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84809570,-33.05039643,1350,75.20,106.00,11236.00,4,172.920,29901.3264,18329.5200,0.000,0.000,172.920,0.000,0.000,29901.326,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84802485,-33.05040853,1351,74.53,106.00,11236.00,4,172.970,29918.6209,18334.8200,0.000,0.000,172.970,0.000,0.000,29918.621,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84795400,-33.05042063,1352,70.54,106.00,11236.00,4,172.020,29590.8804,18234.1200,0.000,0.000,172.020,0.000,0.000,29590.880,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84788315,-33.05043273,1353,76.98,106.00,11236.00,4,169.860,28852.4196,18005.1600,0.000,0.000,169.860,0.000,0.000,28852.420,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84781229,-33.05044483,1354,73.70,106.00,11236.00,4,169.520,28737.0304,17969.1200,0.000,0.000,169.520,0.000,0.000,28737.030,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84774144,-33.05045693,1355,75.85,106.00,11236.00,4,175.070,30649.5049,18557.4200,0.000,0.000,175.070,0.000,0.000,30649.505,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84767059,-33.05046902,1356,68.68,106.00,11236.00,4,172.230,29663.1729,18256.3800,0.000,0.000,172.230,0.000,0.000,29663.173,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84759974,-33.05048112,1357,85.49,106.00,11236.00,4,175.620,30842.3844,18615.7200,0.000,0.000,175.620,0.000,0.000,30842.384,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84752889,-33.05049322,1358,50.28,106.00,11236.00,4,176.050,30993.6025,18661.3000,0.000,0.000,176.050,0.000,0.000,30993.603,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84745804,-33.05050532,1359,69.34,106.00,11236.00,4,175.170,30684.5289,18568.0200,0.000,0.000,175.170,0.000,0.000,30684.529,2.15,4.62,227.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,106,0,0,11236,-63.84738719,-33.05051742,1360,68.42,106.00,11236.00,4,176.650,31205.2225,18724.9000,0.000,0.000,176.650,0.000,0.000,31205.223,2.15,4.62,227.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,106,0,0,11236,-63.84731633,-33.05052952,1361,68.30,106.00,11236.00,4,177.450,31488.5025,18809.7000,0.000,0.000,177.450,0.000,0.000,31488.502,2.15,4.62,227.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,106,0,0,11236,-63.84724548,-33.05054162,1362,69.45,106.00,11236.00,4,172.950,29911.7025,18332.7000,0.000,0.000,172.950,0.000,0.000,29911.702,2.16,4.67,228.96,0.00,0.00,2.16,0.00,0.00,4.67
0,0,1,0,0,106,0,0,11236,-63.84717463,-33.05055371,1363,64.91,106.00,11236.00,4,177.240,31414.0176,18787.4400,0.000,0.000,177.240,0.000,0.000,31414.018,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84710378,-33.05056581,1364,63.72,106.00,11236.00,4,176.430,31127.5449,18701.5800,0.000,0.000,176.430,0.000,0.000,31127.545,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84703293,-33.05057791,1365,62.37,106.00,11236.00,4,173.370,30057.1569,18377.2200,0.000,0.000,173.370,0.000,0.000,30057.157,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84696208,-33.05059001,1366,66.86,106.00,11236.00,4,172.620,29797.6644,18297.7200,0.000,0.000,172.620,0.000,0.000,29797.664,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84689123,-33.05060211,1367,65.15,106.00,11236.00,4,175.170,30684.5289,18568.0200,0.000,0.000,175.170,0.000,0.000,30684.529,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84682037,-33.05061421,1368,67.87,106.00,11236.00,4,176.470,31141.6609,18705.8200,0.000,0.000,176.470,0.000,0.000,31141.661,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84674952,-33.05062630,1369,65.39,106.00,11236.00,4,174.420,30422.3364,18488.5200,0.000,0.000,174.420,0.000,0.000,30422.336,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84667867,-33.05063840,1370,64.18,106.00,11236.00,4,180.170,32461.2289,19098.0200,0.000,0.000,180.170,0.000,0.000,32461.229,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,1,0,0,106,0,0,11236,0,-63.84660782,-33.05065050,1371,63.38,106.00,11236.00,3,172.510,29759.7001,18286.0600,0.000,172.510,0.000,0.000,29759.700,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84653697,-33.05066260,1372,61.00,106.00,11236.00,3,169.730,28808.2729,17991.3800,0.000,169.730,0.000,0.000,28808.273,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84646612,-33.05067470,1373,59.13,106.00,11236.00,3,167.050,27905.7025,17707.3000,0.000,167.050,0.000,0.000,27905.702,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84639526,-33.05068680,1374,57.61,106.00,11236.00,3,169.980,28893.2004,18017.8800,0.000,169.980,0.000,0.000,28893.200,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84632441,-33.05069889,1375,62.93,106.00,11236.00,3,162.060,26263.4436,17178.3600,0.000,162.060,0.000,0.000,26263.444,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84625356,-33.05071099,1376,61.70,106.00,11236.00,3,160.760,25843.7776,17040.5600,0.000,160.760,0.000,0.000,25843.778,0.000,2.18,4.75,231.08,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,106,0,0,11236,0,-63.84618271,-33.05072309,1377,58.60,106.00,11236.00,3,167.860,28176.9796,17793.1600,0.000,167.860,0.000,0.000,28176.980,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84611186,-33.05073519,1378,55.76,106.00,11236.00,3,178.300,31790.8900,18899.8000,0.000,178.300,0.000,0.000,31790.890,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84604101,-33.05074728,1379,59.02,106.00,11236.00,3,185.170,34287.9289,19628.0200,0.000,185.170,0.000,0.000,34287.929,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84597015,-33.05075938,1380,64.16,106.00,11236.00,3,188.510,35536.0201,19982.0600,0.000,188.510,0.000,0.000,35536.020,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84589930,-33.05077148,1381,60.46,106.00,11236.00,3,191.700,36748.8900,20320.2000,0.000,191.700,0.000,0.000,36748.890,0.000,2.12,4.49,224.72,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,106,0,0,11236,0,-63.84582845,-33.05078358,1382,61.59,106.00,11236.00,3,193.140,37303.0596,20472.8400,0.000,193.140,0.000,0.000,37303.060,0.000,2.12,4.49,224.72,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,106,0,0,11236,0,-63.84575760,-33.05079568,1383,60.08,106.00,11236.00,3,196.340,38549.3956,20812.0400,0.000,196.340,0.000,0.000,38549.396,0.000,2.12,4.49,224.72,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,106,0,0,11236,0,-63.84568675,-33.05080777,1384,58.59,106.00,11236.00,3,192.170,36929.3089,20370.0200,0.000,192.170,0.000,0.000,36929.309,0.000,2.12,4.49,224.72,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,106,0,0,11236,0,-63.84561589,-33.05081987,1385,50.84,106.00,11236.00,3,194.920,37993.8064,20661.5200,0.000,194.920,0.000,0.000,37993.806,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84554504,-33.05083197,1386,53.54,106.00,11236.00,3,189.000,35721.0000,20034.0000,0.000,189.000,0.000,0.000,35721.000,0.000,2.17,4.71,230.02,0.00,2.17,0.00,0.00,4.71,0.00
0,1,0,0,106,0,0,11236,0,-63.84547419,-33.05084407,1387,50.86,106.00,11236.00,3,187.700,35231.2900,19896.2000,0.000,187.700,0.000,0.000,35231.290,0.000,2.17,4.71,230.02,0.00,2.17,0.00,0.00,4.71,0.00
0,1,0,0,106,0,0,11236,0,-63.84540334,-33.05085616,1388,51.46,106.00,11236.00,3,190.450,36271.2025,20187.7000,0.000,190.450,0.000,0.000,36271.202,0.000,2.17,4.71,230.02,0.00,2.17,0.00,0.00,4.71,0.00
0,1,0,0,106,0,0,11236,0,-63.84533249,-33.05086826,1389,57.09,106.00,11236.00,3,188.510,35536.0201,19982.0600,0.000,188.510,0.000,0.000,35536.020,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84526164,-33.05088036,1390,53.93,106.00,11236.00,3,190.970,36469.5409,20242.8200,0.000,190.970,0.000,0.000,36469.541,0.000,2.14,4.58,226.84,0.00,2.14,0.00,0.00,4.58,0.00
0,1,0,0,106,0,0,11236,0,-63.84519078,-33.05089246,1391,57.40,106.00,11236.00,3,186.240,34685.3376,19741.4400,0.000,186.240,0.000,0.000,34685.338,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,106,0,0,11236,0,-63.84511993,-33.05090455,1392,57.36,106.00,11236.00,3,184.840,34165.8256,19593.0400,0.000,184.840,0.000,0.000,34165.826,0.000,2.15,4.62,227.90,0.00,2.15,0.00,0.00,4.62,0.00
1,0,0,106,0,0,11236,0,0,-63.84504908,-33.05091665,1393,59.21,106.00,11236.00,2,184.310,33970.1761,19536.8600,184.310,0.000,0.000,33970.176,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84497823,-33.05092875,1394,62.72,106.00,11236.00,2,180.800,32688.6400,19164.8000,180.800,0.000,0.000,32688.640,0.000,0.000,2.18,4.75,231.08,2.18,0.00,0.00,4.75,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84490737,-33.05094085,1395,67.49,106.00,11236.00,2,179.050,32058.9025,18979.3000,179.050,0.000,0.000,32058.903,0.000,0.000,2.22,4.93,235.32,2.22,0.00,0.00,4.93,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84483652,-33.05095294,1396,65.94,106.00,11236.00,2,176.050,30993.6025,18661.3000,176.050,0.000,0.000,30993.603,0.000,0.000,2.22,4.93,235.32,2.22,0.00,0.00,4.93,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84476567,-33.05096504,1397,71.10,106.00,11236.00,2,174.980,30618.0004,18547.8800,174.980,0.000,0.000,30618.000,0.000,0.000,2.22,4.93,235.32,2.22,0.00,0.00,4.93,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84469482,-33.05097714,1398,69.40,106.00,11236.00,2,171.770,29504.9329,18207.6200,171.770,0.000,0.000,29504.933,0.000,0.000,2.18,4.75,231.08,2.18,0.00,0.00,4.75,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84462397,-33.05098923,1399,71.99,106.00,11236.00,2,172.910,29897.8681,18328.4600,172.910,0.000,0.000,29897.868,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84455311,-33.05100133,1400,71.28,106.00,11236.00,2,173.460,30088.3716,18386.7600,173.460,0.000,0.000,30088.372,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84448226,-33.05101343,1401,73.60,106.00,11236.00,2,175.000,30625.0000,18550.0000,175.000,0.000,0.000,30625.000,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84441141,-33.05102552,1402,73.16,106.00,11236.00,2,176.190,31042.9161,18676.1400,176.190,0.000,0.000,31042.916,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84434056,-33.05103762,1403,70.33,106.00,11236.00,2,176.590,31184.0281,18718.5400,176.590,0.000,0.000,31184.028,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,106,0,0,11236,0,0,-63.84426970,-33.05104972,1404,70.35,106.00,11236.00,2,177.600,31541.7600,18825.6000,177.600,0.000,0.000,31541.760,0.000,0.000,2.15,4.62,227.90,2.15,0.00,0.00,4.62,0.00,0.00
